customer_id,age,gender,location,occupation,income,credit_score,kyc_status
CUST103877,33,Female,Ahmedabad,Self-Employed,1263000.0,741,Verified
CUST103878,29,Male,Jaipur,Homemaker,,689,Incomplete
CUST103879,23,Male,Bengaluru,Retired,678000.0,462,Verified
CUST103880,63,Female,Bengaluru,Salaried - Government,1356000.0,862,Verified
CUST103881,31,Female,Jaipur,Professional,180000.0,899,Verified
CUST103882,49,Female,Bengaluru,Retired,,679,Verified
CUST103883,43,Female,Coimbatore,Business Owner,889000.0,769,Verified
CUST103884,28,Male,Ahmedabad,Self-Employed,898000.0,482,Incomplete
CUST103885,41,Female,Bhopal,Salaried - Government,180000.0,568,Verified
CUST103886,25,Male,Pune,Business Owner,725000.0,783,Incomplete
CUST103887,29,Male,Hyderabad,Salaried - Government,1510000.0,554,Verified
CUST103888,27,Female,Ahmedabad,Self-Employed,708000.0,755,Verified
CUST103889,61,Male,Bhopal,Salaried - Government,1221000.0,815,Verified
CUST103890,48,Male,Pune,Business Owner,916000.0,860,Verified
CUST103891,66,Female,Hyderabad,Retired,1378000.0,474,Verified
CUST103892,42,Male,Bengaluru,Business Owner,986000.0,585,Verified
CUST103893,30,Male,Jaipur,Salaried - Government,481000.0,531,Verified
CUST103894,50,Female,Bhopal,Homemaker,925000.0,601,Verified
CUST103895,66,Female,Ahmedabad,Business Owner,1621000.0,745,Verified
CUST103896,47,Female,Chennai,Professional,1124000.0,494,Pending
CUST103897,21,Male,Chennai,Professional,848000.0,439,Verified
CUST103898,35,Male,Pune,Professional,1915000.0,461,Verified
CUST103899,66,Female,Pune,Business Owner,1422000.0,759,Verified
CUST103900,46,Male,Chennai,Homemaker,1268000.0,897,Verified
CUST103901,67,Male,Coimbatore,Homemaker,1043000.0,361,Verified
CUST103902,45,Male,Hyderabad,Student,1229000.0,886,Verified
CUST103903,21,Male,Chennai,Business Owner,1243000.0,319,Verified
CUST103904,63,Male,Lucknow,Self-Employed,180000.0,617,Verified
CUST103905,58,Female,Nagpur,Salaried - Private,1078000.0,380,Verified
CUST103906,56,Female,Kolkata,Business Owner,828000.0,873,Verified
CUST103907,68,Male,Bhopal,Student,675000.0,757,Verified
CUST103908,30,Female,Delhi,Self-Employed,812000.0,513,Verified
CUST103909,65,Male,Ahmedabad,Homemaker,200000.0,711,Verified
CUST103910,32,Male,Mumbai,Homemaker,180000.0,809,Verified
CUST103911,68,Female,Bengaluru,Retired,1461000.0,430,Verified
CUST103912,30,Male,Jaipur,Professional,1108000.0,680,Verified
CUST103913,47,Female,Chennai,Homemaker,180000.0,479,Verified
CUST103914,59,Male,Mumbai,Salaried - Private,641000.0,730,Verified
CUST103915,24,Male,Bengaluru,Salaried - Government,1296000.0,640,Pending
CUST103916,24,Male,Patna,Salaried - Government,774000.0,730,Pending
CUST103917,62,Male,Jaipur,Homemaker,1460000.0,682,Verified
CUST103918,23,Female,Pune,Business Owner,1372000.0,681,Verified
CUST103919,51,Female,Coimbatore,Salaried - Government,289000.0,350,Incomplete
CUST103920,66,Male,Pune,Salaried - Private,836000.0,811,Verified
CUST103921,51,Male,Indore,Business Owner,698000.0,402,Verified
CUST103922,44,Female,Pune,Business Owner,275000.0,535,Verified
CUST103923,41,Female,Mumbai,Salaried - Government,246000.0,606,Incomplete
CUST103924,52,Male,Delhi,Salaried - Private,537000.0,809,Verified
CUST103925,49,Male,Hyderabad,Homemaker,612000.0,677,Verified
CUST103926,45,Male,Bengaluru,Homemaker,1027000.0,410,Verified
CUST103927,28,Male,Bengaluru,Salaried - Government,1370000.0,471,Verified
CUST103928,53,Male,Pune,Business Owner,1131000.0,419,Verified
CUST103929,57,Male,Coimbatore,Self-Employed,1238000.0,654,Verified
CUST103930,55,Male,Chennai,Business Owner,780000.0,730,Verified
CUST103931,24,Male,Chennai,Salaried - Private,1171000.0,725,Verified
CUST103932,55,Male,Coimbatore,Student,833000.0,750,Verified
CUST103933,56,Female,Chennai,Retired,701000.0,721,Verified
CUST103934,29,Female,Nagpur,Student,1754000.0,841,Verified
CUST103935,62,Male,Lucknow,Self-Employed,180000.0,843,Pending
CUST103936,46,Male,Indore,Homemaker,180000.0,464,Verified
CUST103937,44,Male,Jaipur,Professional,1072000.0,482,Verified
CUST103938,56,Female,Jaipur,Salaried - Government,781000.0,333,Verified
CUST103939,45,Male,Chennai,Self-Employed,253000.0,460,Incomplete
CUST103940,47,Male,Jaipur,Homemaker,425000.0,604,Pending
CUST103941,36,Female,Bhopal,Homemaker,484000.0,695,Verified
CUST103942,66,Female,Coimbatore,Retired,1302000.0,825,Verified
CUST103943,68,Female,Delhi,Salaried - Government,1446000.0,656,Verified
CUST103944,27,Male,Bengaluru,Retired,1638000.0,882,Verified
CUST103945,56,Male,Mumbai,Student,185000.0,631,Verified
CUST103946,22,Female,Patna,Salaried - Private,285000.0,814,Pending
CUST103947,39,Male,Delhi,Self-Employed,254000.0,784,Verified
CUST103948,68,Female,Indore,Salaried - Private,1480000.0,593,Incomplete
CUST103949,29,Female,Pune,Salaried - Private,1088000.0,823,Verified
CUST103950,39,Male,Hyderabad,Student,936000.0,818,Pending
CUST103951,31,Male,Coimbatore,Salaried - Government,1003000.0,487,Incomplete
CUST103952,56,Male,Bhopal,Salaried - Government,874000.0,428,Verified
CUST103953,43,Male,Jaipur,Salaried - Private,395000.0,372,Verified
CUST103954,50,Female,Indore,Student,,852,Verified
CUST103955,67,Female,Patna,Business Owner,816000.0,565,Pending
CUST103956,46,Male,Lucknow,Homemaker,360000.0,640,Verified
CUST103957,56,Female,Hyderabad,Self-Employed,1158000.0,463,Verified
CUST103958,25,Male,Coimbatore,Retired,,533,Verified
CUST103959,31,Female,Bhopal,Student,1002000.0,541,Verified
CUST103960,67,Male,Coimbatore,Retired,844000.0,648,Verified
CUST103961,63,Female,Coimbatore,Professional,1301000.0,405,Verified
CUST103962,53,Female,Jaipur,Salaried - Government,999000.0,770,Incomplete
CUST103963,39,Male,Pune,Salaried - Government,502000.0,534,Verified
CUST103964,30,Male,Coimbatore,Professional,1045000.0,444,Incomplete
CUST103965,62,Female,Coimbatore,Business Owner,1060000.0,308,Verified
CUST103966,59,Male,Delhi,Salaried - Private,1130000.0,361,Pending
CUST103967,32,Female,Lucknow,Salaried - Government,1366000.0,461,Verified
CUST103968,49,Female,Lucknow,Business Owner,623000.0,739,Verified
CUST103969,51,Female,Patna,Salaried - Government,1201000.0,812,Pending
CUST103970,44,Male,Coimbatore,Professional,180000.0,871,Verified
CUST103971,66,Female,Chennai,Self-Employed,846000.0,478,Verified
CUST103972,27,Female,Coimbatore,Self-Employed,776000.0,682,Verified
CUST103973,33,Male,Lucknow,Salaried - Private,1552000.0,460,Verified
CUST103974,25,Male,Delhi,Professional,830000.0,385,Verified
CUST103975,54,Male,Ahmedabad,Salaried - Government,1174000.0,625,Verified
CUST103976,52,Female,Bengaluru,Retired,180000.0,686,Incomplete
CUST103977,69,Male,Coimbatore,Student,742000.0,756,Verified
CUST103978,47,Male,Patna,Student,519000.0,369,Verified
CUST103979,28,Male,Indore,Retired,2014000.0,748,Verified
CUST103980,43,Female,Lucknow,Homemaker,600000.0,482,Verified
CUST103981,25,Male,Pune,Student,933000.0,467,Verified
CUST103982,53,Female,Kolkata,Retired,957000.0,318,Pending
CUST103983,54,Female,Coimbatore,Self-Employed,185000.0,422,Verified
CUST103984,63,Female,Bengaluru,Professional,663000.0,592,Verified
CUST103985,37,Female,Indore,Homemaker,1082000.0,413,Verified
CUST103986,36,Male,Kolkata,Retired,939000.0,492,Verified
CUST103987,24,Female,Jaipur,Self-Employed,180000.0,618,Verified
CUST103988,41,Male,Bhopal,Salaried - Government,645000.0,358,Verified
CUST103989,44,Female,Delhi,Salaried - Government,1359000.0,825,Verified
CUST103990,57,Male,Bengaluru,Business Owner,1165000.0,485,Verified
CUST103991,57,Female,Bengaluru,Homemaker,1448000.0,755,Verified
CUST103992,27,Female,Patna,Professional,456000.0,688,Verified
CUST103993,34,Male,Delhi,Salaried - Private,1476000.0,750,Verified
CUST103994,46,Female,Lucknow,Student,880000.0,473,Verified
CUST103995,37,Male,Delhi,Business Owner,1617000.0,403,Verified
CUST103996,22,Male,Patna,Business Owner,901000.0,385,Verified
CUST103997,62,Male,Coimbatore,Homemaker,180000.0,437,Verified
CUST103998,56,Male,Kolkata,Business Owner,1282000.0,626,Verified
CUST103999,46,Female,Chennai,Professional,700000.0,674,Verified
CUST104000,36,Female,Kolkata,Student,,751,Verified
CUST104001,62,Male,Bhopal,Professional,246000.0,878,Incomplete
CUST104002,22,Male,Bhopal,Professional,1630000.0,798,Verified
CUST104003,42,Female,Lucknow,Self-Employed,666000.0,514,Verified
CUST104004,60,Female,Jaipur,Student,1609000.0,583,Verified
CUST104005,67,Male,Lucknow,Salaried - Private,,872,Verified
CUST104006,33,Female,Chennai,Self-Employed,483000.0,726,Verified
CUST104007,52,Male,Chennai,Student,1494000.0,550,Verified
CUST104008,30,Female,Indore,Business Owner,867000.0,799,Incomplete
CUST104009,26,Male,Jaipur,Salaried - Government,871000.0,381,Verified
CUST104010,38,Female,Nagpur,Business Owner,323000.0,703,Verified
CUST104011,64,Male,Lucknow,Self-Employed,694000.0,869,Verified
CUST104012,54,Male,Kolkata,Professional,1093000.0,616,Verified
CUST104013,44,Female,Jaipur,Salaried - Government,315000.0,667,Verified
CUST104014,34,Male,Bhopal,Business Owner,657000.0,335,Verified
CUST104015,27,Male,Bengaluru,Student,711000.0,662,Verified
CUST104016,34,Female,Kolkata,Salaried - Private,930000.0,474,Pending
CUST104017,28,Female,Bhopal,Homemaker,1566000.0,896,Pending
CUST104018,30,Male,Delhi,Salaried - Private,765000.0,491,Verified
CUST104019,54,Male,Delhi,Business Owner,589000.0,488,Verified
CUST104020,27,Female,Bengaluru,Retired,2136000.0,537,Verified
CUST104021,23,Male,Jaipur,Student,705000.0,718,Verified
CUST104022,47,Male,Chennai,Self-Employed,814000.0,870,Verified
CUST104023,35,Male,Kolkata,Salaried - Private,739000.0,507,Verified
CUST104024,43,Male,Bengaluru,Homemaker,775000.0,425,Incomplete
CUST104025,27,Female,Chennai,Student,935000.0,758,Verified
CUST104026,31,Male,Mumbai,Professional,1314000.0,624,Verified
CUST104027,42,Male,Nagpur,Salaried - Private,1082000.0,572,Verified
CUST104028,54,Male,Kolkata,Professional,1385000.0,894,Pending
CUST104029,41,Male,Bengaluru,Business Owner,1370000.0,597,Incomplete
CUST104030,47,Male,Ahmedabad,Business Owner,994000.0,671,Verified
CUST104031,46,Female,Indore,Salaried - Private,1069000.0,888,Verified
CUST104032,34,Female,Nagpur,Self-Employed,1399000.0,425,Verified
CUST104033,34,Male,Indore,Student,400000.0,841,Verified
CUST104034,41,Male,Kolkata,Salaried - Private,2024000.0,876,Verified
CUST104035,22,Male,Pune,Student,669000.0,582,Verified
CUST104036,54,Male,Hyderabad,Professional,742000.0,501,Incomplete
CUST104037,51,Female,Hyderabad,Professional,355000.0,397,Verified
CUST104038,36,Male,Indore,Student,368000.0,328,Verified
CUST104039,39,Female,Bengaluru,Salaried - Government,1338000.0,890,Verified
CUST104040,37,Female,Nagpur,Student,1922000.0,558,Verified
CUST104041,52,Male,Indore,Self-Employed,645000.0,700,Verified
CUST104042,58,Female,Nagpur,Self-Employed,1056000.0,444,Verified
CUST104043,26,Male,Lucknow,Business Owner,999000.0,494,Pending
CUST104044,41,Male,Nagpur,Professional,1350000.0,791,Verified
CUST104045,21,Female,Mumbai,Self-Employed,,693,Verified
CUST104046,43,Male,Nagpur,Homemaker,1584000.0,431,Verified
CUST104047,33,Male,Ahmedabad,Salaried - Private,793000.0,303,Verified
CUST104048,37,Female,Coimbatore,Retired,1138000.0,791,Verified
CUST104049,43,Male,Delhi,Retired,1183000.0,348,Verified
CUST104050,36,Female,Indore,Professional,891000.0,321,Verified
CUST104051,40,Male,Jaipur,Professional,407000.0,480,Verified
CUST104052,58,Female,Delhi,Retired,541000.0,857,Verified
CUST104053,60,Male,Ahmedabad,Student,,686,Verified
CUST104054,21,Male,Mumbai,Salaried - Government,1463000.0,325,Pending
CUST104055,39,Male,Delhi,Business Owner,807000.0,850,Pending
CUST104056,62,Female,Ahmedabad,Professional,1017000.0,863,Verified
CUST104057,46,Male,Nagpur,Self-Employed,1439000.0,718,Incomplete
CUST104058,31,Female,Delhi,Student,180000.0,344,Incomplete
CUST104059,50,Male,Chennai,Professional,699000.0,308,Pending
CUST104060,28,Male,Pune,Professional,1808000.0,823,Verified
CUST104061,22,Male,Jaipur,Salaried - Government,1035000.0,793,Verified
CUST104062,51,Male,Mumbai,Business Owner,392000.0,798,Verified
CUST104063,46,Female,Lucknow,Retired,953000.0,591,Pending
CUST104064,58,Male,Ahmedabad,Business Owner,1360000.0,656,Pending
CUST104065,37,Female,Coimbatore,Homemaker,180000.0,403,Verified
CUST104066,62,Male,Hyderabad,Salaried - Government,979000.0,321,Pending
CUST104067,41,Male,Ahmedabad,Salaried - Government,732000.0,432,Verified
CUST104068,57,Female,Delhi,Self-Employed,180000.0,672,Verified
CUST104069,25,Female,Indore,Self-Employed,937000.0,541,Verified
CUST104070,25,Female,Nagpur,Homemaker,839000.0,670,Verified
CUST104071,59,Male,Pune,Homemaker,889000.0,564,Verified
CUST104072,61,Female,Kolkata,Business Owner,743000.0,634,Verified
CUST104073,67,Female,Nagpur,Professional,440000.0,870,Verified
CUST104074,36,Male,Hyderabad,Self-Employed,245000.0,678,Verified
CUST104075,22,Female,Chennai,Professional,589000.0,872,Pending
CUST104076,69,Male,Chennai,Retired,1287000.0,880,Verified
CUST104077,50,Female,Bhopal,Retired,1005000.0,670,Verified
CUST104078,33,Female,Chennai,Student,,897,Verified
CUST104079,58,Female,Delhi,Professional,432000.0,449,Pending
CUST104080,65,Female,Bengaluru,Self-Employed,732000.0,612,Verified
CUST104081,34,Female,Coimbatore,Salaried - Private,1232000.0,344,Verified
CUST104082,58,Female,Indore,Retired,1127000.0,355,Verified
CUST104083,59,Male,Coimbatore,Homemaker,685000.0,379,Verified
CUST104084,45,Male,Hyderabad,Professional,180000.0,380,Verified
CUST104085,51,Male,Kolkata,Student,596000.0,546,Verified
CUST104086,34,Male,Ahmedabad,Self-Employed,683000.0,732,Verified
CUST104087,66,Female,Ahmedabad,Salaried - Private,492000.0,891,Verified
CUST104088,69,Female,Mumbai,Retired,714000.0,889,Incomplete
CUST104089,69,Male,Jaipur,Salaried - Private,1267000.0,407,Verified
CUST104090,57,Male,Mumbai,Salaried - Private,883000.0,561,Verified
CUST104091,23,Female,Hyderabad,Retired,1345000.0,558,Verified
CUST104092,38,Male,Hyderabad,Business Owner,221000.0,358,Verified
CUST104093,42,Female,Bhopal,Professional,763000.0,323,Verified
CUST104094,68,Female,Indore,Retired,,511,Pending
CUST104095,47,Male,Bhopal,Business Owner,708000.0,813,Verified
CUST104096,47,Male,Kolkata,Professional,429000.0,531,Incomplete
CUST104097,28,Male,Ahmedabad,Professional,1477000.0,530,Verified
CUST104098,59,Male,Ahmedabad,Professional,1084000.0,897,Verified
CUST104099,37,Male,Bengaluru,Retired,1357000.0,526,Verified
CUST104100,25,Male,Coimbatore,Business Owner,707000.0,711,Verified
CUST104101,69,Male,Indore,Professional,441000.0,888,Verified
CUST104102,30,Male,Chennai,Professional,427000.0,370,Verified
CUST104103,21,Male,Delhi,Salaried - Government,1019000.0,606,Verified
CUST104104,24,Female,Bengaluru,Salaried - Government,1715000.0,502,Verified
CUST104105,43,Male,Lucknow,Salaried - Private,1086000.0,371,Verified
CUST104106,26,Female,Mumbai,Salaried - Government,731000.0,329,Verified
CUST104107,62,Male,Delhi,Business Owner,815000.0,688,Verified
CUST104108,46,Male,Lucknow,Student,886000.0,691,Verified
CUST104109,36,Male,Bengaluru,Student,1812000.0,637,Verified
CUST104110,21,Female,Delhi,Homemaker,1455000.0,703,Pending
CUST104111,44,Male,Mumbai,Professional,,731,Incomplete
CUST104112,28,Male,Bhopal,Salaried - Government,949000.0,334,Verified
CUST104113,68,Male,Pune,Self-Employed,1035000.0,320,Pending
CUST104114,35,Female,Hyderabad,Homemaker,1122000.0,501,Verified
CUST104115,44,Male,Lucknow,Student,714000.0,641,Verified
CUST104116,21,Male,Bengaluru,Student,520000.0,841,Pending
CUST104117,27,Female,Ahmedabad,Business Owner,1364000.0,887,Verified
CUST104118,31,Male,Ahmedabad,Business Owner,910000.0,796,Verified
CUST104119,23,Male,Bhopal,Professional,1327000.0,474,Verified
CUST104120,56,Female,Lucknow,Salaried - Private,1641000.0,644,Pending
CUST104121,67,Male,Bhopal,Salaried - Private,1134000.0,369,Verified
CUST104122,69,Male,Chennai,Salaried - Private,1061000.0,590,Pending
CUST104123,34,Male,Bengaluru,Retired,2340000.0,359,Verified
CUST104124,59,Male,Jaipur,Salaried - Government,993000.0,895,Incomplete
CUST104125,45,Female,Mumbai,Retired,409000.0,570,Verified
CUST104126,23,Female,Kolkata,Business Owner,773000.0,733,Verified
CUST104127,25,Female,Lucknow,Homemaker,1598000.0,362,Pending
CUST104128,47,Male,Nagpur,Salaried - Private,318000.0,871,Verified
CUST104129,41,Female,Lucknow,Self-Employed,561000.0,614,Verified
CUST104130,21,Female,Coimbatore,Salaried - Government,1398000.0,342,Pending
CUST104131,66,Male,Jaipur,Business Owner,778000.0,521,Incomplete
CUST104132,56,Female,Kolkata,Professional,850000.0,427,Verified
CUST104133,45,Male,Chennai,Salaried - Government,1383000.0,341,Verified
CUST104134,69,Female,Bhopal,Retired,577000.0,318,Verified
CUST104135,68,Male,Nagpur,Student,239000.0,727,Verified
CUST104136,68,Male,Hyderabad,Salaried - Private,275000.0,820,Verified
CUST104137,33,Female,Delhi,Salaried - Private,1162000.0,696,Pending
CUST104138,64,Female,Mumbai,Student,1017000.0,716,Verified
CUST104139,45,Male,Lucknow,Retired,588000.0,322,Verified
CUST104140,56,Male,Lucknow,Student,379000.0,406,Verified
CUST104141,63,Female,Delhi,Retired,778000.0,320,Incomplete
CUST104142,29,Male,Mumbai,Retired,,884,Verified
CUST104143,42,Male,Lucknow,Salaried - Government,524000.0,742,Verified
CUST104144,27,Female,Pune,Professional,602000.0,873,Verified
CUST104145,34,Male,Kolkata,Self-Employed,364000.0,843,Verified
CUST104146,41,Male,Chennai,Homemaker,735000.0,434,Verified
CUST104147,62,Male,Bhopal,Salaried - Private,1052000.0,606,Verified
CUST104148,63,Female,Patna,Salaried - Private,1852000.0,688,Verified
CUST104149,40,Male,Mumbai,Professional,998000.0,744,Verified
CUST104150,37,Female,Delhi,Student,876000.0,700,Verified
CUST104151,47,Female,Jaipur,Student,1288000.0,571,Verified
CUST104152,65,Female,Lucknow,Professional,,302,Verified
CUST104153,68,Male,Bengaluru,Business Owner,640000.0,863,Verified
CUST104154,32,Male,Bengaluru,Self-Employed,1936000.0,713,Verified
CUST104155,30,Male,Bhopal,Student,889000.0,801,Verified
CUST104156,55,Female,Kolkata,Salaried - Government,1006000.0,432,Verified
CUST104157,35,Female,Delhi,Salaried - Government,1148000.0,363,Pending
CUST104158,30,Female,Lucknow,Professional,1056000.0,840,Verified
CUST104159,22,Male,Delhi,Business Owner,1586000.0,783,Verified
CUST104160,40,Male,Chennai,Business Owner,635000.0,803,Incomplete
CUST104161,40,Female,Bhopal,Student,1253000.0,564,Verified
CUST104162,48,Male,Chennai,Self-Employed,974000.0,843,Incomplete
CUST104163,30,Female,Mumbai,Student,1342000.0,434,Pending
CUST104164,56,Male,Coimbatore,Salaried - Government,803000.0,754,Verified
CUST104165,54,Female,Chennai,Self-Employed,742000.0,596,Verified
CUST104166,43,Female,Ahmedabad,Salaried - Private,1229000.0,398,Incomplete
CUST104167,29,Male,Nagpur,Retired,1061000.0,730,Verified
CUST104168,45,Male,Coimbatore,Homemaker,531000.0,516,Verified
CUST104169,54,Female,Nagpur,Student,1506000.0,395,Verified
CUST104170,39,Male,Pune,Salaried - Government,1230000.0,725,Verified
CUST104171,33,Male,Nagpur,Homemaker,867000.0,763,Pending
CUST104172,45,Male,Mumbai,Salaried - Government,689000.0,493,Verified
CUST104173,38,Male,Hyderabad,Retired,1064000.0,880,Verified
CUST104174,40,Female,Bengaluru,Retired,1197000.0,726,Verified
CUST104175,38,Male,Ahmedabad,Salaried - Government,183000.0,313,Verified
CUST104176,35,Male,Indore,Salaried - Private,1069000.0,501,Verified
CUST104177,56,Female,Patna,Salaried - Private,1194000.0,884,Verified
CUST104178,43,Male,Coimbatore,Retired,180000.0,406,Verified
CUST104179,43,Male,Bengaluru,Professional,988000.0,872,Verified
CUST104180,53,Female,Patna,Salaried - Private,1213000.0,610,Incomplete
CUST104181,38,Female,Bhopal,Professional,1161000.0,705,Verified
CUST104182,25,Female,Kolkata,Homemaker,1261000.0,711,Verified
CUST104183,62,Female,Delhi,Salaried - Government,753000.0,607,Verified
CUST104184,23,Male,Delhi,Professional,432000.0,610,Verified
CUST104185,49,Male,Indore,Self-Employed,180000.0,640,Verified
CUST104186,34,Female,Hyderabad,Self-Employed,1392000.0,685,Verified
CUST104187,31,Female,Lucknow,Business Owner,1216000.0,742,Verified
CUST104188,23,Male,Coimbatore,Self-Employed,1426000.0,562,Verified
CUST104189,65,Male,Ahmedabad,Business Owner,574000.0,561,Verified
CUST104190,42,Male,Chennai,Salaried - Government,1262000.0,766,Verified
CUST104191,37,Male,Ahmedabad,Business Owner,224000.0,754,Verified
CUST104192,57,Female,Chennai,Professional,509000.0,689,Verified
CUST104193,22,Female,Bengaluru,Business Owner,957000.0,576,Incomplete
CUST104194,48,Male,Nagpur,Retired,1198000.0,644,Verified
CUST104195,45,Male,Pune,Salaried - Private,1656000.0,642,Verified
CUST104196,48,Male,Bhopal,Salaried - Government,792000.0,561,Verified
CUST104197,27,Male,Bhopal,Homemaker,510000.0,407,Verified
CUST104198,67,Female,Jaipur,Business Owner,487000.0,621,Verified
CUST104199,32,Male,Jaipur,Professional,590000.0,565,Verified
CUST104200,54,Male,Bengaluru,Retired,1899000.0,330,Verified
CUST104201,57,Female,Ahmedabad,Salaried - Government,1241000.0,873,Pending
CUST104202,37,Female,Patna,Student,1401000.0,700,Verified
CUST104203,27,Male,Bengaluru,Business Owner,792000.0,368,Verified
CUST104204,35,Male,Chennai,Student,899000.0,422,Verified
CUST104205,60,Male,Bhopal,Business Owner,1215000.0,642,Verified
CUST104206,65,Male,Coimbatore,Business Owner,672000.0,816,Verified
CUST104207,66,Male,Pune,Professional,769000.0,591,Verified
CUST104208,32,Female,Nagpur,Salaried - Government,596000.0,787,Verified
CUST104209,50,Male,Bengaluru,Professional,,376,Verified
CUST104210,28,Male,Jaipur,Student,922000.0,616,Verified
CUST104211,55,Female,Coimbatore,Retired,530000.0,796,Verified
CUST104212,41,Male,Kolkata,Salaried - Private,1029000.0,808,Verified
CUST104213,55,Female,Ahmedabad,Retired,1028000.0,444,Verified
CUST104214,54,Female,Bengaluru,Salaried - Private,819000.0,702,Verified
CUST104215,69,Female,Ahmedabad,Salaried - Private,528000.0,323,Verified
CUST104216,44,Female,Jaipur,Self-Employed,947000.0,384,Verified
CUST104217,37,Female,Coimbatore,Self-Employed,673000.0,840,Verified
CUST104218,46,Female,Chennai,Salaried - Private,921000.0,744,Verified
CUST104219,28,Male,Pune,Salaried - Private,1394000.0,424,Verified
CUST104220,26,Male,Lucknow,Homemaker,,897,Verified
CUST104221,46,Male,Coimbatore,Business Owner,1878000.0,895,Verified
CUST104222,61,Male,Chennai,Salaried - Government,867000.0,324,Incomplete
CUST104223,47,Male,Bhopal,Business Owner,1085000.0,315,Verified
CUST104224,59,Male,Indore,Retired,561000.0,446,Verified
CUST104225,29,Male,Lucknow,Retired,1414000.0,776,Verified
CUST104226,43,Male,Kolkata,Self-Employed,843000.0,658,Verified
CUST104227,51,Male,Chennai,Salaried - Government,723000.0,607,Verified
CUST104228,38,Female,Hyderabad,Student,641000.0,549,Verified
CUST104229,21,Male,Mumbai,Retired,779000.0,587,Verified
CUST104230,24,Female,Bengaluru,Student,1088000.0,682,Verified
CUST104231,66,Male,Kolkata,Self-Employed,978000.0,338,Verified
CUST104232,50,Female,Bengaluru,Salaried - Private,882000.0,651,Verified
CUST104233,33,Female,Mumbai,Business Owner,580000.0,432,Verified
CUST104234,33,Male,Bhopal,Self-Employed,554000.0,772,Verified
CUST104235,22,Female,Delhi,Retired,693000.0,417,Verified
CUST104236,67,Male,Bengaluru,Retired,1107000.0,342,Verified
CUST104237,26,Female,Jaipur,Salaried - Private,1198000.0,560,Verified
CUST104238,58,Female,Indore,Professional,1259000.0,564,Verified
CUST104239,32,Male,Bhopal,Self-Employed,899000.0,611,Pending
CUST104240,37,Female,Mumbai,Professional,1073000.0,816,Verified
CUST104241,34,Male,Bengaluru,Business Owner,824000.0,719,Pending
CUST104242,61,Male,Patna,Professional,180000.0,517,Verified
CUST104243,22,Male,Bhopal,Retired,803000.0,735,Verified
CUST104244,38,Male,Pune,Self-Employed,731000.0,602,Verified
CUST104245,34,Male,Coimbatore,Salaried - Government,432000.0,434,Verified
CUST104246,34,Female,Indore,Retired,645000.0,312,Pending
CUST104247,30,Male,Patna,Student,961000.0,302,Verified
CUST104248,65,Male,Patna,Business Owner,390000.0,434,Verified
CUST104249,39,Female,Patna,Student,580000.0,791,Pending
CUST104250,41,Male,Bengaluru,Salaried - Government,1597000.0,578,Verified
CUST104251,39,Male,Bhopal,Homemaker,180000.0,571,Verified
CUST104252,69,Female,Coimbatore,Student,818000.0,539,Verified
CUST104253,37,Female,Chennai,Self-Employed,375000.0,453,Incomplete
CUST104254,37,Male,Mumbai,Salaried - Government,562000.0,728,Verified
CUST104255,37,Male,Pune,Retired,811000.0,307,Verified
CUST104256,37,Female,Hyderabad,Homemaker,456000.0,667,Verified
CUST104257,25,Female,Coimbatore,Salaried - Private,1158000.0,862,Incomplete
CUST104258,50,Male,Kolkata,Retired,1508000.0,828,Incomplete
CUST104259,22,Male,Lucknow,Homemaker,1279000.0,521,Verified
CUST104260,32,Male,Coimbatore,Salaried - Private,1361000.0,812,Verified
CUST104261,30,Female,Patna,Professional,279000.0,442,Verified
CUST104262,35,Female,Patna,Salaried - Private,791000.0,444,Pending
CUST104263,58,Female,Coimbatore,Salaried - Government,1110000.0,506,Verified
CUST104264,50,Male,Bhopal,Business Owner,1292000.0,310,Pending
CUST104265,69,Female,Chennai,Self-Employed,1689000.0,459,Verified
CUST104266,38,Female,Bhopal,Salaried - Private,1381000.0,812,Verified
CUST104267,66,Male,Hyderabad,Homemaker,1303000.0,757,Verified
CUST104268,23,Female,Hyderabad,Salaried - Government,2085000.0,497,Verified
CUST104269,45,Male,Lucknow,Homemaker,943000.0,487,Verified
CUST104270,60,Male,Hyderabad,Salaried - Government,770000.0,508,Verified
CUST104271,47,Female,Mumbai,Professional,980000.0,371,Verified
CUST104272,66,Male,Coimbatore,Retired,488000.0,395,Verified
CUST104273,36,Female,Jaipur,Business Owner,930000.0,895,Verified
CUST104274,22,Male,Bhopal,Business Owner,180000.0,715,Verified
CUST104275,58,Male,Nagpur,Homemaker,662000.0,706,Verified
CUST104276,24,Male,Lucknow,Salaried - Private,848000.0,468,Verified
CUST104277,58,Male,Lucknow,Homemaker,1327000.0,813,Verified
CUST104278,56,Male,Patna,Retired,1400000.0,406,Verified
CUST104279,62,Female,Hyderabad,Homemaker,466000.0,881,Pending
CUST104280,44,Male,Nagpur,Business Owner,1834000.0,602,Verified
CUST104281,64,Male,Bhopal,Business Owner,967000.0,498,Incomplete
CUST104282,29,Female,Bengaluru,Professional,1008000.0,750,Verified
CUST104283,42,Male,Bengaluru,Retired,180000.0,550,Verified
CUST104284,26,Female,Indore,Student,621000.0,461,Verified
CUST104285,58,Male,Indore,Homemaker,1372000.0,710,Verified
