policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
POL207655,CUST104129,Health,6500.0,271000.0,24,2023-12-19,2025-12-08,Agent,Family Floater
POL207656,CUST104489,Motor,32100.0,1758000.0,12,2021-04-22,2022-04-17,Bancassurance,Motor Own-Damage
POL207657,CUST101152,Motor,19700.0,984000.0,12,2021-08-09,2022-08-04,Agent,Motor Own-Damage
POL207658,CUST100486,Health,13300.0,625000.0,12,2021-11-18,2022-11-13,Agent,Individual Health
POL207659,CUST101481,Health,18700.0,506000.0,24,2022-02-16,2024-02-06,Broker,Individual Health
POL207660,CUST104987,Property,16000.0,441000.0,12,2024-10-24,2025-10-19,Broker,Property All-Risk
POL207661,CUST102583,Travel,14400.0,754000.0,24,2023-06-13,2025-06-02,Bancassurance,International Travel
POL207662,CUST100022,Property,15100.0,770000.0,24,2023-05-21,2025-05-10,Bancassurance,Home Shield
POL207663,CUST103717,Health,24800.0,1333000.0,12,2024-03-19,2025-03-14,Bancassurance,Family Floater
POL207664,CUST104212,Health,19000.0,1096000.0,36,2023-01-15,2025-12-30,Agent,Individual Health
POL207665,CUST100611,Motor,13800.0,434000.0,24,2023-03-23,2025-03-12,Online,Motor Third-Party
POL207666,CUST102791,Life,22400.0,941000.0,24,2021-02-26,2023-02-16,Agent,Term Life
POL207667,CUST103724,Health,34200.0,1381000.0,12,2024-03-03,2025-02-26,Agent,Family Floater
POL207668,CUST104786,Property,13700.0,393000.0,24,2024-07-03,2026-06-23,Agent,Fire & Allied Perils
POL207669,CUST103035,Life,9800.0,388000.0,24,2023-05-31,2025-05-20,Bancassurance,Term Life
POL207670,CUST101690,Motor,23300.0,1381000.0,12,2024-12-07,2025-12-02,Direct,Motor Own-Damage
POL207671,CUST104550,Health,13800.0,788000.0,12,2023-12-09,2024-12-03,Broker,Individual Health
POL207672,CUST101804,Life,27400.0,1051000.0,36,2021-04-04,2024-03-19,Agent,Term Life
POL207673,CUST103166,Property,7500.0,195000.0,24,2021-06-24,2023-06-14,Bancassurance,Property All-Risk
POL207674,CUST104201,Health,11400.0,599000.0,12,2023-12-11,2024-12-05,Bancassurance,Family Floater
POL207675,CUST102651,Life,40300.0,2158000.0,36,2023-11-29,2026-11-13,Bancassurance,Endowment Plan
POL207676,CUST103553,Motor,11100.0,448000.0,12,2024-11-01,2025-10-27,Agent,Motor Third-Party
POL207677,CUST104208,Marine,27900.0,1006000.0,24,2022-07-01,2024-06-20,Online,Marine Hull
POL207678,CUST103002,Health,9500.0,220000.0,12,2024-09-19,2025-09-14,Bancassurance,Critical Illness
POL207679,CUST102100,Property,22400.0,668000.0,12,2023-08-29,2024-08-23,Online,Property All-Risk
POL207680,CUST103221,Health,8400.0,131000.0,12,2023-08-13,2024-08-07,Agent,Individual Health
POL207681,CUST102005,Travel,23700.0,823000.0,12,2023-08-02,2024-07-27,Broker,International Travel
POL207682,CUST103413,Life,12800.0,266000.0,60,2023-03-04,2028-02-06,Online,Endowment Plan
POL207683,CUST100407,Motor,11300.0,433000.0,60,2021-03-24,2026-02-26,Agent,Motor Third-Party
POL207684,CUST100239,Health,12900.0,338000.0,12,2021-04-12,2022-04-07,Online,Critical Illness
POL207685,CUST102374,Motor,15300.0,840000.0,60,2023-01-01,2027-12-06,Online,Motor Third-Party
POL207686,CUST100588,Property,16900.0,347000.0,60,2023-03-05,2028-02-07,Agent,Property All-Risk
POL207687,CUST103653,Property,7000.0,243000.0,12,2024-01-16,2025-01-10,Bancassurance,Fire & Allied Perils
POL207688,CUST100906,Health,18000.0,382000.0,6,2024-06-25,2024-12-22,Online,Critical Illness
POL207689,CUST102497,Health,5900.0,240000.0,12,2022-11-08,2023-11-03,Bancassurance,Critical Illness
POL207690,CUST100883,Property,25700.0,750000.0,12,2021-08-10,2022-08-05,Agent,Fire & Allied Perils
POL207691,CUST104609,Property,18700.0,368000.0,12,2023-07-28,2024-07-22,Broker,Fire & Allied Perils
POL207692,CUST104214,Health,18700.0,786000.0,12,2021-08-12,2022-08-07,Broker,Individual Health
POL207693,CUST100008,Life,23500.0,922000.0,24,2022-08-24,2024-08-13,Online,Endowment Plan
POL207694,CUST101972,Motor,19100.0,467000.0,24,2024-03-31,2026-03-21,Online,Motor Comprehensive
POL207695,CUST104710,Health,35100.0,2054000.0,12,2024-04-07,2025-04-02,Online,Critical Illness
POL207696,CUST102447,Travel,8500.0,429000.0,12,2024-11-15,2025-11-10,Agent,International Travel
POL207697,CUST104220,Life,6800.0,291000.0,36,2023-04-28,2026-04-12,Agent,ULIP
POL207698,CUST100446,Motor,35700.0,2051000.0,12,2021-05-02,2022-04-27,Agent,Motor Comprehensive
POL207699,CUST102145,Health,19200.0,933000.0,12,2024-08-03,2025-07-29,Agent,Critical Illness
POL207700,CUST104352,Health,20400.0,749000.0,12,2021-08-11,2022-08-06,Agent,Critical Illness
POL207701,CUST100973,Motor,8000.0,467000.0,24,2022-08-29,2024-08-18,Agent,Motor Third-Party
POL207702,CUST100051,Travel,19800.0,869000.0,12,2022-08-07,2023-08-02,Bancassurance,International Travel
POL207703,CUST103672,Motor,14300.0,302000.0,24,2023-08-10,2025-07-30,Agent,Motor Third-Party
POL207704,CUST100416,Health,22200.0,431000.0,12,2024-09-30,2025-09-25,Broker,Individual Health
POL207705,CUST101503,Property,15700.0,301000.0,12,2023-06-19,2024-06-13,Direct,Property All-Risk
POL207706,CUST104060,Motor,14200.0,440000.0,24,2021-05-11,2023-05-01,Agent,Motor Comprehensive
POL207707,CUST104459,Health,15800.0,243000.0,12,2021-08-12,2022-08-07,Agent,Individual Health
POL207708,CUST100652,Life,10500.0,422000.0,24,2021-02-25,2023-02-15,Agent,Term Life
POL207709,CUST102484,Health,11900.0,412000.0,12,2022-05-06,2023-05-01,Agent,Individual Health
POL207710,CUST103966,Health,28700.0,900000.0,24,2024-09-11,2026-09-01,Bancassurance,Critical Illness
POL207711,CUST101956,Health,20000.0,687000.0,36,2021-03-12,2024-02-25,Broker,Critical Illness
POL207712,CUST101752,Travel,13700.0,467000.0,12,2022-09-20,2023-09-15,Agent,Domestic Travel
POL207713,CUST102716,Property,19900.0,1183000.0,12,2023-10-13,2024-10-07,Online,Property All-Risk
POL207714,CUST103880,Motor,18300.0,619000.0,12,2023-04-21,2024-04-15,Broker,Motor Comprehensive
POL207715,CUST100201,Health,12100.0,684000.0,60,2023-12-14,2028-11-17,Agent,Family Floater
POL207716,CUST100251,Life,10500.0,561000.0,24,2022-05-30,2024-05-19,Online,Endowment Plan
POL207717,CUST100533,Health,11900.0,408000.0,36,2024-09-01,2027-08-17,Agent,Family Floater
POL207718,CUST101706,Motor,26300.0,445000.0,60,2023-07-14,2028-06-17,Online,Motor Third-Party
POL207719,CUST101390,Life,13700.0,728000.0,36,2021-04-24,2024-04-08,Agent,Term Life
POL207720,CUST102406,Health,28300.0,695000.0,12,2023-02-16,2024-02-11,Agent,Individual Health
POL207721,CUST101504,Marine,11300.0,199000.0,12,2023-02-27,2024-02-22,Agent,Marine Hull
POL207722,CUST103128,Motor,9700.0,526000.0,12,2021-01-27,2022-01-22,Online,Motor Comprehensive
POL207723,CUST101608,Motor,14100.0,629000.0,12,2022-02-19,2023-02-14,Bancassurance,Motor Third-Party
POL207724,CUST104181,Marine,17600.0,405000.0,12,2021-09-17,2022-09-12,Broker,Marine Hull
POL207725,CUST101548,Marine,15900.0,445000.0,36,2024-12-01,2027-11-16,Agent,Marine Cargo
POL207726,CUST101222,Health,18900.0,918000.0,24,2021-03-21,2023-03-11,Agent,Individual Health
POL207727,CUST104301,Life,19200.0,395000.0,24,2023-04-27,2025-04-16,Agent,Term Life
POL207728,CUST103294,Property,21600.0,1026000.0,24,2021-06-04,2023-05-25,Broker,Fire & Allied Perils
POL207729,CUST100239,Motor,8100.0,289000.0,12,2021-10-21,2022-10-16,Online,Motor Own-Damage
POL207730,CUST100758,Life,10700.0,564000.0,12,2021-08-24,2022-08-19,Agent,ULIP
POL207731,CUST100243,Life,16400.0,721000.0,24,2024-10-14,2026-10-04,Online,ULIP
POL207732,CUST103975,Health,12100.0,716000.0,12,2024-08-19,2025-08-14,Online,Family Floater
POL207733,CUST103137,Travel,14200.0,761000.0,12,2024-08-20,2025-08-15,Agent,Domestic Travel
POL207734,CUST104666,Travel,15200.0,463000.0,12,2021-11-01,2022-10-27,Agent,International Travel
POL207735,CUST101640,Health,13300.0,488000.0,12,2021-01-24,2022-01-19,Online,Family Floater
POL207736,CUST100236,Motor,12000.0,687000.0,12,2024-12-17,2025-12-12,Agent,Motor Comprehensive
POL207737,CUST102294,Marine,9200.0,201000.0,36,2022-07-11,2025-06-25,Agent,Marine Cargo
POL207738,CUST100399,Health,13500.0,456000.0,12,2024-08-11,2025-08-06,Online,Family Floater
POL207739,CUST100722,Motor,11700.0,479000.0,12,2023-05-31,2024-05-25,Online,Motor Comprehensive
POL207740,CUST103937,Life,22900.0,705000.0,12,2022-09-14,2023-09-09,Agent,Endowment Plan
POL207741,CUST101894,Life,20400.0,392000.0,12,2023-12-01,2024-11-25,Agent,Endowment Plan
POL207742,CUST104401,Motor,8100.0,197000.0,24,2021-04-20,2023-04-10,Agent,Motor Own-Damage
POL207743,CUST102568,Motor,32700.0,1128000.0,24,2024-09-01,2026-08-22,Online,Motor Comprehensive
POL207744,CUST103241,Property,11900.0,646000.0,12,2024-11-08,2025-11-03,Agent,Fire & Allied Perils
POL207745,CUST104170,Travel,6600.0,269000.0,12,2022-06-22,2023-06-17,Agent,Domestic Travel
POL207746,CUST102305,Health,11100.0,316000.0,12,2023-12-29,2024-12-23,Bancassurance,Critical Illness
POL207747,CUST101599,Motor,6000.0,135000.0,24,2021-12-17,2023-12-07,Agent,Motor Comprehensive
POL207748,CUST103845,Health,6500.0,278000.0,24,2022-04-16,2024-04-05,Online,Critical Illness
POL207749,CUST104153,Health,52600.0,1217000.0,60,2022-12-11,2027-11-15,Agent,Critical Illness
POL207750,CUST101498,Health,22300.0,405000.0,12,2022-01-31,2023-01-26,Online,Family Floater
POL207751,CUST104115,Life,7600.0,125000.0,12,2023-09-07,2024-09-01,Agent,Term Life
POL207752,CUST104958,Motor,5100.0,237000.0,12,2024-07-17,2025-07-12,Agent,Motor Third-Party
POL207753,CUST100968,Property,14100.0,774000.0,24,2023-11-29,2025-11-18,Bancassurance,Home Shield
POL207754,CUST104239,Property,4600.0,179000.0,24,2024-02-16,2026-02-05,Broker,Fire & Allied Perils
POL207755,CUST100434,Property,13800.0,380000.0,24,2024-09-23,2026-09-13,Agent,Property All-Risk
POL207756,CUST104435,Health,18300.0,443000.0,12,2021-11-02,2022-10-28,Agent,Individual Health
POL207757,CUST104454,Life,19100.0,524000.0,24,2022-03-15,2024-03-04,Bancassurance,ULIP
POL207758,CUST104274,Health,7600.0,218000.0,24,2021-11-03,2023-10-24,Online,Individual Health
POL207759,CUST101743,Health,16900.0,713000.0,6,2021-11-26,2022-05-25,Online,Individual Health
POL207760,CUST104664,Life,25700.0,1454000.0,60,2024-03-13,2029-02-15,Online,ULIP
POL207761,CUST102769,Property,12200.0,306000.0,12,2023-08-04,2024-07-29,Online,Property All-Risk
POL207762,CUST100322,Property,7300.0,228000.0,12,2024-06-19,2025-06-14,Agent,Fire & Allied Perils
POL207763,CUST104246,Motor,11800.0,493000.0,12,2024-12-15,2025-12-10,Bancassurance,Motor Third-Party
POL207764,CUST104543,Life,8100.0,283000.0,12,2023-02-07,2024-02-02,Agent,ULIP
POL207765,CUST101515,Motor,61000.0,1235000.0,12,2022-06-16,2023-06-11,Bancassurance,Motor Third-Party
POL207766,CUST101243,Life,23400.0,516000.0,24,2021-08-13,2023-08-03,Agent,Endowment Plan
POL207767,CUST102845,Health,20700.0,849000.0,12,2023-06-23,2024-06-17,Online,Critical Illness
POL207768,CUST101795,Property,5100.0,216000.0,24,2021-12-25,2023-12-15,Online,Property All-Risk
POL207769,CUST103195,Travel,6200.0,257000.0,12,2023-06-21,2024-06-15,Broker,Domestic Travel
POL207770,CUST101852,Motor,12600.0,651000.0,12,2023-08-11,2024-08-05,Broker,Motor Third-Party
POL207771,CUST101088,Property,11500.0,272000.0,60,2024-12-09,2029-11-13,Agent,Property All-Risk
POL207772,CUST101162,Life,10100.0,356000.0,36,2021-09-10,2024-08-25,Bancassurance,Term Life
POL207773,CUST103288,Health,27600.0,992000.0,12,2023-04-14,2024-04-08,Agent,Critical Illness
POL207774,CUST102192,Health,46200.0,1140000.0,12,2021-02-17,2022-02-12,Bancassurance,Individual Health
POL207775,CUST100076,Health,10100.0,474000.0,12,2023-02-01,2024-01-27,Bancassurance,Critical Illness
POL207776,CUST102527,Motor,3600.0,105000.0,12,2022-03-14,2023-03-09,Online,Motor Third-Party
POL207777,CUST103939,Motor,10400.0,446000.0,12,2022-02-02,2023-01-28,Agent,Motor Third-Party
POL207778,CUST100743,Life,26900.0,913000.0,12,2023-07-29,2024-07-23,Bancassurance,Term Life
POL207779,CUST101220,Motor,23400.0,604000.0,12,2021-02-23,2022-02-18,Broker,Motor Comprehensive
POL207780,CUST101797,Health,15100.0,367000.0,12,2022-12-17,2023-12-12,Online,Individual Health
POL207781,CUST104635,Marine,20600.0,765000.0,12,2023-11-03,2024-10-28,Online,Marine Cargo
POL207782,CUST101740,Life,12100.0,312000.0,12,2024-10-28,2025-10-23,Bancassurance,ULIP
POL207783,CUST104188,Motor,9800.0,444000.0,12,2024-11-08,2025-11-03,Bancassurance,Motor Third-Party
POL207784,CUST103373,Life,8700.0,372000.0,12,2021-07-16,2022-07-11,Agent,ULIP
POL207785,CUST104960,Motor,14700.0,743000.0,12,2021-03-13,2022-03-08,Agent,Motor Third-Party
POL207786,CUST102903,Property,10600.0,223000.0,24,2024-09-16,2026-09-06,Online,Fire & Allied Perils
POL207787,CUST101584,Motor,7700.0,421000.0,12,2024-04-07,2025-04-02,Broker,Motor Comprehensive
POL207788,CUST103580,Motor,16300.0,628000.0,24,2022-11-22,2024-11-11,Direct,Motor Third-Party
POL207789,CUST100451,Travel,11300.0,501000.0,60,2022-08-08,2027-07-13,Agent,International Travel
POL207790,CUST103919,Motor,27400.0,1618000.0,36,2024-10-09,2027-09-24,Agent,Motor Own-Damage
POL207791,CUST101170,Motor,18100.0,694000.0,12,2022-11-09,2023-11-04,Online,Motor Third-Party
POL207792,CUST103335,Motor,38700.0,2113000.0,36,2021-09-20,2024-09-04,Online,Motor Own-Damage
POL207793,CUST102900,Health,19300.0,572000.0,36,2021-12-23,2024-12-07,Broker,Family Floater
POL207794,CUST101206,Property,14000.0,733000.0,6,2022-01-16,2022-07-15,Bancassurance,Home Shield
POL207795,CUST102406,Motor,25000.0,1428000.0,60,2023-05-28,2028-05-01,Online,Motor Comprehensive
POL207796,CUST102510,Motor,36100.0,846000.0,60,2022-06-12,2027-05-17,Broker,Motor Comprehensive
POL207797,CUST103835,Property,4500.0,168000.0,24,2022-03-18,2024-03-07,Online,Home Shield
POL207798,CUST102332,Motor,25100.0,1388000.0,24,2021-07-01,2023-06-21,Agent,Motor Comprehensive
POL207799,CUST100290,Motor,14700.0,456000.0,60,2021-08-23,2026-07-28,Online,Motor Own-Damage
POL207800,CUST100370,Motor,19400.0,899000.0,12,2021-10-07,2022-10-02,Agent,Motor Third-Party
POL207801,CUST103322,Marine,37800.0,740000.0,24,2021-07-05,2023-06-25,Agent,Marine Hull
POL207802,CUST104472,Health,15400.0,439000.0,36,2022-08-22,2025-08-06,Agent,Critical Illness
POL207803,CUST102176,Life,7400.0,331000.0,12,2023-08-01,2024-07-26,Bancassurance,ULIP
POL207804,CUST100457,Life,5600.0,195000.0,12,2023-03-27,2024-03-21,Online,Term Life
POL207805,CUST100854,Health,37100.0,1656000.0,12,2021-06-26,2022-06-21,Online,Family Floater
POL207806,CUST104882,Property,18100.0,722000.0,60,2023-04-18,2028-03-22,Online,Property All-Risk
POL207807,CUST103516,Marine,15400.0,875000.0,24,2022-11-24,2024-11-13,Online,Marine Hull
POL207808,CUST100158,Life,34700.0,708000.0,12,2021-01-10,2022-01-05,Direct,Term Life
POL207809,CUST101297,Property,9500.0,409000.0,12,2021-09-04,2022-08-30,Agent,Fire & Allied Perils
POL207810,CUST103648,Motor,9500.0,337000.0,24,2024-03-14,2026-03-04,Broker,Motor Comprehensive
POL207811,CUST103157,Health,41300.0,2342000.0,12,2022-01-14,2023-01-09,Online,Family Floater
POL207812,CUST101437,Life,8600.0,460000.0,60,2022-03-19,2027-02-21,Bancassurance,Endowment Plan
POL207813,CUST103479,Motor,6500.0,190000.0,12,2021-09-07,2022-09-02,Agent,Motor Third-Party
POL207814,CUST104523,Motor,40900.0,2148000.0,24,2023-12-12,2025-12-01,Direct,Motor Third-Party
POL207815,CUST104500,Motor,24500.0,1002000.0,60,2022-08-03,2027-07-08,Online,Motor Third-Party
POL207816,CUST104120,Motor,14600.0,410000.0,24,2022-02-01,2024-01-22,Online,Motor Comprehensive
POL207817,CUST101771,Property,52400.0,1002000.0,12,2022-11-12,2023-11-07,Agent,Property All-Risk
POL207818,CUST100125,Motor,11100.0,250000.0,12,2022-02-20,2023-02-15,Broker,Motor Comprehensive
POL207819,CUST101953,Life,21600.0,935000.0,36,2023-01-17,2026-01-01,Bancassurance,ULIP
POL207820,CUST100109,Motor,20200.0,756000.0,36,2023-05-20,2026-05-04,Agent,Motor Third-Party
POL207821,CUST102850,Life,35200.0,740000.0,12,2021-04-19,2022-04-14,Agent,Endowment Plan
POL207822,CUST103015,Motor,9400.0,519000.0,12,2021-01-25,2022-01-20,Direct,Motor Own-Damage
POL207823,CUST101708,Motor,40900.0,1678000.0,24,2024-02-08,2026-01-28,Agent,Motor Third-Party
POL207824,CUST100747,Health,49200.0,2876000.0,12,2021-06-23,2022-06-18,Broker,Critical Illness
POL207825,CUST102623,Motor,31600.0,865000.0,12,2021-05-23,2022-05-18,Agent,Motor Comprehensive
POL207826,CUST100070,Health,10100.0,235000.0,6,2024-11-14,2025-05-13,Online,Individual Health
POL207827,CUST101381,Life,17700.0,960000.0,24,2024-07-30,2026-07-20,Agent,Endowment Plan
POL207828,CUST104838,Travel,20100.0,981000.0,6,2022-11-02,2023-05-01,Bancassurance,International Travel
POL207829,CUST104570,Life,19700.0,483000.0,12,2021-04-08,2022-04-03,Agent,Term Life
POL207830,CUST103164,Health,5500.0,169000.0,60,2024-04-21,2029-03-26,Broker,Individual Health
POL207831,CUST101870,Health,23300.0,683000.0,12,2024-09-12,2025-09-07,Agent,Individual Health
POL207832,CUST100054,Health,18500.0,864000.0,24,2024-04-11,2026-04-01,Online,Family Floater
POL207833,CUST103250,Health,14200.0,351000.0,12,2024-10-26,2025-10-21,Broker,Critical Illness
POL207834,CUST102452,Health,15000.0,277000.0,12,2021-01-09,2022-01-04,Bancassurance,Individual Health
POL207835,CUST103567,Health,53500.0,2772000.0,12,2024-08-29,2025-08-24,Direct,Individual Health
POL207836,CUST100787,Property,31900.0,495000.0,24,2022-11-06,2024-10-26,Online,Property All-Risk
POL207837,CUST104151,Health,4900.0,208000.0,24,2022-04-10,2024-03-30,Agent,Family Floater
POL207838,CUST104025,Motor,14300.0,413000.0,24,2023-06-28,2025-06-17,Bancassurance,Motor Third-Party
POL207839,CUST102140,Life,28600.0,974000.0,12,2024-12-18,2025-12-13,Agent,Term Life
POL207840,CUST100143,Property,32300.0,582000.0,12,2024-03-05,2025-02-28,Online,Property All-Risk
POL207841,CUST102331,Property,19400.0,436000.0,12,2022-05-20,2023-05-15,Broker,Property All-Risk
POL207842,CUST101854,Motor,7700.0,289000.0,6,2024-11-11,2025-05-10,Agent,Motor Third-Party
POL207843,CUST103804,Life,7200.0,232000.0,12,2022-01-13,2023-01-08,Agent,Endowment Plan
POL207844,CUST101190,Travel,23000.0,811000.0,60,2021-07-28,2026-07-02,Agent,International Travel
POL207845,CUST100090,Motor,12500.0,190000.0,24,2024-05-14,2026-05-04,Online,Motor Comprehensive
POL207846,CUST104904,Health,8600.0,488000.0,12,2023-10-25,2024-10-19,Online,Critical Illness
POL207847,CUST101206,Health,2500.0,96000.0,12,2021-06-08,2022-06-03,Agent,Individual Health
POL207848,CUST100390,Property,5900.0,204000.0,12,2022-10-05,2023-09-30,Online,Property All-Risk
POL207849,CUST104285,Health,18200.0,984000.0,12,2021-06-14,2022-06-09,Bancassurance,Critical Illness
POL207850,CUST103599,Life,13600.0,242000.0,12,2022-07-30,2023-07-25,Online,ULIP
POL207851,CUST101343,Motor,34300.0,1204000.0,12,2023-04-19,2024-04-13,Broker,Motor Third-Party
POL207852,CUST102390,Motor,6700.0,274000.0,60,2021-01-02,2025-12-07,Agent,Motor Comprehensive
POL207853,CUST103441,Motor,10100.0,278000.0,12,2022-06-11,2023-06-06,Online,Motor Own-Damage
POL207854,CUST104082,Motor,11300.0,301000.0,12,2024-12-16,2025-12-11,Online,Motor Third-Party
POL207855,CUST101864,Property,17100.0,381000.0,12,2022-05-18,2023-05-13,Bancassurance,Property All-Risk
POL207856,CUST101071,Motor,11400.0,533000.0,12,2023-06-22,2024-06-16,Bancassurance,Motor Comprehensive
POL207857,CUST100073,Motor,9300.0,419000.0,12,2022-06-12,2023-06-07,Direct,Motor Third-Party
POL207858,CUST104276,Property,19700.0,658000.0,12,2023-07-09,2024-07-03,Agent,Property All-Risk
POL207859,CUST104071,Health,16600.0,324000.0,12,2021-11-30,2022-11-25,Online,Individual Health
POL207860,CUST104751,Life,25000.0,584000.0,24,2024-09-28,2026-09-18,Broker,Endowment Plan
POL207861,CUST103738,Motor,13400.0,444000.0,36,2022-04-18,2025-04-02,Broker,Motor Comprehensive
POL207862,CUST101065,Marine,30500.0,798000.0,12,2021-12-09,2022-12-04,Online,Marine Cargo
POL207863,CUST101201,Health,8700.0,419000.0,24,2021-05-23,2023-05-13,Bancassurance,Critical Illness
POL207864,CUST101213,Motor,23000.0,427000.0,12,2023-10-25,2024-10-19,Agent,Motor Third-Party
POL207865,CUST102291,Life,26400.0,860000.0,12,2023-12-27,2024-12-21,Online,Term Life
POL207866,CUST104818,Health,2900.0,159000.0,12,2022-11-03,2023-10-29,Online,Family Floater
POL207867,CUST103454,Health,23300.0,704000.0,12,2021-06-13,2022-06-08,Agent,Family Floater
POL207868,CUST102170,Health,14600.0,719000.0,24,2022-12-14,2024-12-03,Bancassurance,Individual Health
POL207869,CUST103687,Health,17400.0,496000.0,24,2023-05-25,2025-05-14,Agent,Family Floater
POL207870,CUST104176,Life,33800.0,1489000.0,12,2024-02-20,2025-02-14,Agent,Term Life
POL207871,CUST102017,Motor,15500.0,622000.0,24,2021-05-07,2023-04-27,Online,Motor Third-Party
POL207872,CUST104212,Life,8300.0,319000.0,12,2022-01-28,2023-01-23,Agent,ULIP
POL207873,CUST100091,Motor,22200.0,481000.0,12,2024-10-30,2025-10-25,Online,Motor Own-Damage
POL207874,CUST101554,Life,13900.0,241000.0,12,2024-09-29,2025-09-24,Agent,Endowment Plan
POL207875,CUST100849,Motor,15700.0,330000.0,24,2022-08-06,2024-07-26,Bancassurance,Motor Third-Party
POL207876,CUST100893,Health,14700.0,720000.0,12,2022-12-14,2023-12-09,Online,Critical Illness
POL207877,CUST101013,Health,24500.0,1468000.0,36,2022-10-20,2025-10-04,Online,Critical Illness
POL207878,CUST101832,Life,19600.0,523000.0,12,2023-01-24,2024-01-19,Agent,Term Life
POL207879,CUST103624,Property,15800.0,425000.0,36,2024-02-13,2027-01-28,Agent,Fire & Allied Perils
POL207880,CUST102959,Health,18800.0,607000.0,6,2022-07-26,2023-01-22,Bancassurance,Individual Health
POL207881,CUST102205,Marine,8600.0,269000.0,36,2022-01-10,2024-12-25,Online,Marine Cargo
POL207882,CUST102485,Travel,23300.0,1018000.0,12,2021-04-22,2022-04-17,Agent,International Travel
POL207883,CUST100916,Travel,19900.0,699000.0,6,2022-11-20,2023-05-19,Agent,International Travel
POL207884,CUST103683,Health,36300.0,1565000.0,12,2023-03-20,2024-03-14,Agent,Critical Illness
POL207885,CUST103775,Motor,10800.0,209000.0,12,2023-09-23,2024-09-17,Direct,Motor Own-Damage
POL207886,CUST102744,Life,11000.0,532000.0,24,2023-08-17,2025-08-06,Agent,Term Life
POL207887,CUST104071,Motor,17900.0,889000.0,36,2022-05-29,2025-05-13,Online,Motor Comprehensive
POL207888,CUST104027,Property,15400.0,889000.0,12,2021-03-16,2022-03-11,Direct,Property All-Risk
POL207889,CUST104021,Motor,8300.0,369000.0,12,2022-10-24,2023-10-19,Bancassurance,Motor Comprehensive
POL207890,CUST100519,Property,7300.0,299000.0,12,2022-03-10,2023-03-05,Agent,Home Shield
POL207891,CUST100430,Motor,29700.0,1222000.0,36,2021-11-25,2024-11-09,Bancassurance,Motor Third-Party
POL207892,CUST102195,Property,10100.0,193000.0,12,2024-04-26,2025-04-21,Broker,Home Shield
POL207893,CUST100284,Life,13500.0,403000.0,12,2022-10-24,2023-10-19,Agent,ULIP
POL207894,CUST100080,Motor,6900.0,380000.0,12,2022-12-25,2023-12-20,Online,Motor Own-Damage
POL207895,CUST100654,Health,49500.0,2712000.0,12,2023-07-08,2024-07-02,Bancassurance,Critical Illness
POL207896,CUST100604,Health,10500.0,609000.0,12,2023-05-30,2024-05-24,Bancassurance,Critical Illness
POL207897,CUST101629,Property,14500.0,656000.0,24,2024-09-24,2026-09-14,Agent,Home Shield
POL207898,CUST101657,Health,5400.0,135000.0,12,2022-06-20,2023-06-15,Online,Individual Health
POL207899,CUST104097,Health,17300.0,906000.0,36,2023-07-05,2026-06-19,Agent,Family Floater
POL207900,CUST104507,Health,42100.0,1728000.0,24,2021-03-25,2023-03-15,Online,Family Floater
POL207901,CUST100851,Life,7400.0,143000.0,12,2021-01-18,2022-01-13,Broker,ULIP
POL207902,CUST101900,Motor,17800.0,314000.0,12,2023-03-30,2024-03-24,Agent,Motor Comprehensive
POL207903,CUST102541,Travel,12000.0,517000.0,12,2021-05-13,2022-05-08,Bancassurance,International Travel
POL207904,CUST101367,Life,15900.0,710000.0,12,2022-01-08,2023-01-03,Bancassurance,Endowment Plan
POL207905,CUST101654,Property,12700.0,367000.0,24,2023-10-26,2025-10-15,Online,Property All-Risk
POL207906,CUST103353,Property,6600.0,377000.0,12,2023-11-03,2024-10-28,Broker,Fire & Allied Perils
POL207907,CUST102127,Motor,18700.0,429000.0,12,2022-05-21,2023-05-16,Bancassurance,Motor Third-Party
POL207908,CUST103517,Motor,25500.0,560000.0,36,2022-08-01,2025-07-16,Online,Motor Comprehensive
POL207909,CUST100374,Motor,12300.0,389000.0,12,2024-08-14,2025-08-09,Agent,Motor Third-Party
POL207910,CUST102406,Motor,29500.0,1104000.0,12,2023-01-13,2024-01-08,Online,Motor Own-Damage
POL207911,CUST101552,Motor,29700.0,1068000.0,12,2022-06-05,2023-05-31,Bancassurance,Motor Own-Damage
POL207912,CUST101442,Property,25500.0,1176000.0,36,2023-03-31,2026-03-15,Agent,Property All-Risk
POL207913,CUST102341,Health,8100.0,194000.0,12,2022-08-15,2023-08-10,Broker,Individual Health
POL207914,CUST101509,Life,21900.0,840000.0,24,2023-11-21,2025-11-10,Bancassurance,ULIP
POL207915,CUST103791,Health,20600.0,775000.0,12,2022-09-15,2023-09-10,Broker,Individual Health
POL207916,CUST100927,Motor,9100.0,507000.0,12,2024-03-31,2025-03-26,Bancassurance,Motor Own-Damage
POL207917,CUST104465,Health,11600.0,594000.0,12,2021-11-11,2022-11-06,Agent,Family Floater
POL207918,CUST101812,Motor,16000.0,873000.0,12,2021-05-28,2022-05-23,Bancassurance,Motor Comprehensive
POL207919,CUST102634,Marine,11300.0,615000.0,12,2023-11-01,2024-10-26,Agent,Marine Hull
POL207920,CUST100841,Life,14600.0,285000.0,24,2021-05-17,2023-05-07,Agent,Endowment Plan
