claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
CLM314376,POL209452,CUST100767,2021-11-01,Natural Calamity,56000.0,,Rejected,1,
CLM314377,POL209981,CUST104644,2025-01-01,Third-Party Liability,44200.0,,Rejected,0,
CLM314378,POL209958,CUST103454,2023-11-27,Accident,13400.0,13400.0,Settled,0,4.0
CLM314379,POL204351,CUST102354,2023-05-15,Natural Calamity,30600.0,30200.0,Settled,0,34.0
CLM314380,POL206642,CUST103078,2024-03-06,Third-Party Liability,26000.0,18700.0,Settled,0,55.0
CLM314381,POL206640,CUST100741,2024-09-11,Theft,19800.0,14900.0,Settled,0,29.0
CLM314382,POL201927,CUST100263,2025-09-14,Medical,35500.0,34100.0,Settled,0,77.0
CLM314383,POL209443,CUST102819,2023-09-07,Medical,54800.0,48100.0,Settled,1,85.0
CLM314384,POL202937,CUST103861,2021-08-13,Accident,8100.0,4600.0,Settled,0,15.0
CLM314385,POL205036,CUST101480,2025-06-19,Natural Calamity,33000.0,21000.0,Settled,0,66.0
CLM314386,POL207343,CUST104110,2023-08-22,Medical,35900.0,31000.0,Settled,0,32.0
CLM314387,POL201034,CUST100903,2022-08-15,Theft,78100.0,,Pending,0,
CLM314388,POL200795,CUST101140,2024-09-11,Fire,25300.0,,Pending,0,
CLM314389,POL200684,CUST100412,2023-03-10,Third-Party Liability,27000.0,16500.0,Settled,0,9.0
CLM314390,POL208498,CUST101580,2025-12-08,Accident,68200.0,,Rejected,0,
CLM314391,POL204826,CUST102756,2024-04-13,Death,63800.0,36600.0,Settled,0,3.0
CLM314392,POL205828,CUST102952,2025-03-27,Third-Party Liability,13600.0,,Rejected,0,
CLM314393,POL209650,CUST102483,2025-04-28,Third-Party Liability,48700.0,,Rejected,0,
CLM314394,POL207997,CUST100135,2024-04-01,Accident,133600.0,,Rejected,0,
CLM314395,POL200368,CUST100920,2026-03-06,Accident,57100.0,46900.0,Settled,0,71.0
CLM314396,POL206585,CUST102798,2024-08-10,Own Damage,47700.0,45500.0,Settled,0,53.0
CLM314397,POL208146,CUST102753,2022-12-11,Fire,49300.0,37100.0,Settled,0,4.0
CLM314398,POL200044,CUST103811,2023-02-16,Death,112600.0,88600.0,Settled,0,23.0
CLM314399,POL207149,CUST102001,2024-12-04,Theft,51700.0,,Rejected,0,
CLM314400,POL205351,CUST102014,2023-04-19,Medical,84900.0,60400.0,Settled,0,51.0
CLM314401,POL202487,CUST101990,2025-12-25,Third-Party Liability,108500.0,85500.0,Settled,0,33.0
CLM314402,POL201984,CUST104612,2023-11-09,Medical,21400.0,18100.0,Settled,0,38.0
CLM314403,POL201740,CUST103252,2024-09-23,Accident,14700.0,10000.0,Settled,0,61.0
CLM314404,POL201152,CUST102294,2022-07-01,Third-Party Liability,92900.0,,Rejected,0,
CLM314405,POL202988,CUST104348,2022-10-01,Theft,90100.0,77900.0,Settled,0,7.0
CLM314406,POL205703,CUST101107,2021-12-30,Natural Calamity,13900.0,8600.0,Settled,0,81.0
CLM314407,POL203452,CUST104117,2022-12-14,Death,54300.0,48800.0,Settled,0,6.0
CLM314408,POL205628,CUST102091,2023-10-03,Accident,19500.0,12000.0,Settled,0,28.0
CLM314409,POL206557,CUST104122,2024-02-07,Accident,78400.0,,Pending,0,
CLM314410,POL203375,CUST104791,2021-09-20,Third-Party Liability,17100.0,11600.0,Settled,0,23.0
CLM314411,POL204755,CUST102505,2022-06-27,Death,14200.0,,Rejected,0,
CLM314412,POL203363,CUST104813,2026-02-09,Accident,9500.0,8300.0,Settled,0,25.0
CLM314413,POL201352,CUST104058,2023-07-04,Accident,42000.0,,Pending,1,
CLM314414,POL200963,CUST101501,2025-04-09,Accident,22100.0,15200.0,Settled,0,86.0
CLM314415,POL201118,CUST102230,2022-01-18,Accident,44300.0,31100.0,Settled,0,13.0
CLM314416,POL209519,CUST102455,2022-07-29,Fire,72400.0,,Pending,1,
CLM314417,POL201609,CUST104693,2025-06-24,Own Damage,69500.0,52000.0,Settled,0,81.0
CLM314418,POL208436,CUST100806,2021-08-17,Own Damage,54900.0,35600.0,Settled,0,65.0
CLM314419,POL204470,CUST100826,2022-10-07,Natural Calamity,84000.0,,Pending,0,
CLM314420,POL203035,CUST103500,2025-03-10,Accident,70900.0,56500.0,Settled,0,5.0
CLM314421,POL201856,CUST100927,2024-04-16,Medical,34300.0,,Pending,0,
CLM314422,POL208453,CUST100952,2023-06-27,Accident,39600.0,32700.0,Settled,0,81.0
CLM314423,POL201549,CUST103239,2023-05-05,Medical,31600.0,21400.0,Settled,0,42.0
CLM314424,POL206849,CUST102136,2021-07-26,Medical,23200.0,16600.0,Settled,0,70.0
CLM314425,POL208156,CUST101200,2023-03-17,Death,234000.0,229100.0,Settled,0,81.0
CLM314426,POL201666,CUST103488,2026-03-25,Theft,94200.0,,Rejected,0,
CLM314427,POL205599,CUST104275,2023-11-26,Natural Calamity,118300.0,86900.0,Settled,0,13.0
CLM314428,POL202194,CUST101383,2021-11-20,Fire,42500.0,24100.0,Settled,0,6.0
CLM314429,POL205075,CUST101656,2022-12-07,Medical,67100.0,53200.0,Settled,0,85.0
CLM314430,POL203836,CUST100306,2022-06-21,Medical,93000.0,71500.0,Settled,0,22.0
CLM314431,POL206745,CUST102473,2021-11-04,Medical,182200.0,115200.0,Settled,0,86.0
CLM314432,POL206518,CUST104446,2025-01-23,Theft,8500.0,6100.0,Settled,1,40.0
CLM314433,POL202866,CUST103009,2023-08-13,Natural Calamity,70500.0,55900.0,Settled,0,13.0
CLM314434,POL205231,CUST101370,2021-08-03,Death,64800.0,,Pending,1,
CLM314435,POL207281,CUST101427,2023-02-23,Death,70200.0,48700.0,Settled,0,79.0
CLM314436,POL207964,CUST103244,2024-05-01,Medical,76800.0,53600.0,Settled,0,42.0
CLM314437,POL203902,CUST102420,2022-11-13,Accident,32600.0,29600.0,Settled,0,50.0
CLM314438,POL200466,CUST102760,2021-03-15,Natural Calamity,45400.0,34900.0,Settled,0,21.0
CLM314439,POL207139,CUST102963,2023-09-17,Death,26700.0,,Pending,0,
CLM314440,POL201404,CUST101591,2024-01-15,Natural Calamity,53800.0,36800.0,Settled,0,67.0
CLM314441,POL207965,CUST101562,2023-07-06,Fire,65500.0,53400.0,Settled,0,5.0
CLM314442,POL206442,CUST101857,2023-10-20,Third-Party Liability,38800.0,25900.0,Settled,0,64.0
CLM314443,POL208100,CUST101413,2023-02-05,Accident,68900.0,43400.0,Settled,1,8.0
CLM314444,POL207129,CUST102048,2025-12-08,Fire,17400.0,9800.0,Settled,0,31.0
CLM314445,POL205653,CUST100508,2026-03-24,Third-Party Liability,18400.0,14100.0,Settled,0,16.0
CLM314446,POL202076,CUST102748,2024-08-04,Natural Calamity,114800.0,105000.0,Settled,0,82.0
CLM314447,POL209710,CUST102438,2025-04-17,Accident,42000.0,40200.0,Settled,0,80.0
CLM314448,POL208862,CUST104086,2022-11-28,Fire,28500.0,17300.0,Settled,0,56.0
CLM314449,POL202747,CUST102694,2023-02-03,Fire,24300.0,21500.0,Settled,0,76.0
CLM314450,POL207069,CUST103857,2024-12-22,Fire,32200.0,23700.0,Settled,0,81.0
CLM314451,POL204932,CUST102057,2023-04-08,Theft,86000.0,84000.0,Settled,0,78.0
CLM314452,POL201720,CUST100652,2023-10-18,Third-Party Liability,54600.0,34600.0,Settled,0,7.0
CLM314453,POL205980,CUST104261,2025-01-25,Natural Calamity,23800.0,16400.0,Settled,0,73.0
CLM314454,POL207099,CUST100101,2025-12-05,Death,75800.0,72900.0,Settled,0,5.0
CLM314455,POL209221,CUST100843,2023-01-03,Third-Party Liability,70200.0,,Pending,0,
CLM314456,POL202292,CUST103460,2025-03-11,Own Damage,83600.0,49800.0,Settled,0,65.0
CLM314457,POL207077,CUST102993,2024-09-02,Fire,35000.0,,Pending,0,
CLM314458,POL201645,CUST100787,2022-06-16,Accident,48200.0,,Pending,0,
CLM314459,POL201726,CUST103950,2022-08-02,Death,103400.0,64800.0,Settled,0,78.0
CLM314460,POL209352,CUST104197,2025-06-15,Death,47300.0,26900.0,Settled,0,28.0
CLM314461,POL209317,CUST104827,2022-12-26,Theft,47000.0,43900.0,Settled,0,54.0
CLM314462,POL200747,CUST104107,2022-09-18,Own Damage,37800.0,29600.0,Settled,1,32.0
CLM314463,POL205474,CUST101345,2024-02-28,Death,172100.0,138100.0,Settled,0,46.0
CLM314464,POL202793,CUST102684,2024-07-29,Medical,120000.0,,Rejected,1,
CLM314465,POL204068,CUST102122,2025-08-28,Medical,29900.0,29800.0,Settled,0,22.0
CLM314466,POL203395,CUST102067,2024-05-25,Fire,32100.0,29000.0,Settled,0,64.0
CLM314467,POL206960,CUST101917,2022-08-21,Fire,57800.0,35800.0,Settled,0,69.0
CLM314468,POL206293,CUST103067,2023-10-24,Death,73800.0,71400.0,Settled,0,43.0
CLM314469,POL201578,CUST102576,2024-01-05,Fire,6700.0,5300.0,Settled,0,44.0
CLM314470,POL209216,CUST100764,2024-09-16,Accident,15000.0,,Rejected,0,
CLM314471,POL207542,CUST103542,2023-11-23,Death,74400.0,61800.0,Settled,0,64.0
CLM314472,POL203997,CUST100478,2024-09-04,Accident,58800.0,,Rejected,1,
CLM314473,POL203772,CUST101084,2024-06-08,Fire,21000.0,19300.0,Settled,0,10.0
CLM314474,POL206913,CUST101740,2023-11-15,Own Damage,42600.0,31100.0,Settled,0,17.0
CLM314475,POL208361,CUST104306,2024-02-16,Fire,47400.0,,Rejected,0,
CLM314476,POL203834,CUST101034,2023-12-26,Third-Party Liability,66900.0,37900.0,Settled,0,79.0
CLM314477,POL207213,CUST102931,2025-01-16,Third-Party Liability,38900.0,33100.0,Settled,0,59.0
CLM314478,POL208431,CUST101005,2023-06-25,Natural Calamity,47800.0,42300.0,Settled,0,3.0
CLM314479,POL201638,CUST103440,2021-06-28,Natural Calamity,103500.0,69600.0,Settled,0,44.0
CLM314480,POL208361,CUST104306,2024-02-18,Own Damage,49500.0,45500.0,Settled,0,59.0
CLM314481,POL208579,CUST103719,2021-09-28,Accident,18400.0,17000.0,Settled,0,41.0
CLM314482,POL206809,CUST102646,2023-10-08,Fire,48500.0,41400.0,Settled,0,80.0
CLM314483,POL208900,CUST103161,2022-12-21,Theft,28900.0,16000.0,Settled,0,69.0
CLM314484,POL203172,CUST103204,2024-04-10,Own Damage,44900.0,,Pending,0,
CLM314485,POL207959,CUST102213,2024-11-15,Natural Calamity,32200.0,,Rejected,0,
CLM314486,POL201600,CUST104472,2024-07-21,Accident,41500.0,,Rejected,0,
CLM314487,POL209326,CUST103654,2024-09-26,Medical,37800.0,35600.0,Settled,0,59.0
CLM314488,POL203868,CUST102524,2023-09-08,Death,35200.0,,Pending,0,
CLM314489,POL203486,CUST103307,2022-05-14,Own Damage,44100.0,32000.0,Settled,1,5.0
CLM314490,POL205311,CUST103796,2025-05-18,Accident,16600.0,,Pending,0,
CLM314491,POL203926,CUST103677,2025-03-23,Fire,68700.0,65800.0,Settled,0,77.0
CLM314492,POL203483,CUST102216,2023-03-07,Death,17700.0,12400.0,Settled,0,85.0
CLM314493,POL200290,CUST102686,2025-09-10,Theft,86600.0,58500.0,Settled,0,88.0
CLM314494,POL202811,CUST104730,2023-07-02,Third-Party Liability,101600.0,77600.0,Settled,0,14.0
CLM314495,POL209967,CUST104303,2024-11-13,Theft,29200.0,27300.0,Settled,0,38.0
CLM314496,POL202649,CUST100816,2025-05-05,Own Damage,24900.0,17000.0,Settled,0,89.0
CLM314497,POL208580,CUST101242,2025-02-14,Death,47600.0,34600.0,Settled,0,63.0
CLM314498,POL206723,CUST103653,2022-02-02,Third-Party Liability,144900.0,122000.0,Settled,0,15.0
CLM314499,POL206013,CUST100842,2024-12-01,Accident,38200.0,,Pending,0,
CLM314500,POL208379,CUST102078,2025-09-29,Third-Party Liability,36500.0,,Pending,0,
CLM314501,POL209310,CUST100638,2023-07-19,Medical,31000.0,26800.0,Settled,0,28.0
CLM314502,POL205101,CUST102258,2022-10-24,Third-Party Liability,21900.0,,Pending,0,
CLM314503,POL208632,CUST101769,2023-04-27,Medical,35600.0,32900.0,Settled,0,58.0
CLM314504,POL207162,CUST103219,2025-12-22,Fire,47500.0,,Pending,0,
CLM314505,POL202378,CUST104592,2024-01-26,Natural Calamity,26900.0,18300.0,Settled,0,82.0
CLM314506,POL202096,CUST100266,2025-01-16,Death,77300.0,44800.0,Settled,0,70.0
CLM314507,POL202021,CUST102752,2024-08-05,Death,79500.0,,Rejected,0,
CLM314508,POL201051,CUST100302,2024-05-31,Own Damage,68300.0,53100.0,Settled,0,4.0
CLM314509,POL201045,CUST103509,2023-10-30,Accident,41800.0,,Pending,0,
CLM314510,POL202992,CUST103990,2024-01-19,Fire,49400.0,31600.0,Settled,1,23.0
CLM314511,POL209132,CUST103511,2023-08-02,Natural Calamity,37900.0,29700.0,Settled,1,51.0
CLM314512,POL201598,CUST102265,2023-11-10,Theft,94800.0,61900.0,Settled,0,74.0
CLM314513,POL206462,CUST102058,2023-06-05,Theft,91900.0,68400.0,Settled,0,40.0
CLM314514,POL201038,CUST103865,2024-05-10,Third-Party Liability,51700.0,46300.0,Settled,0,83.0
CLM314515,POL206294,CUST101794,2025-12-19,Fire,25300.0,,Pending,0,
CLM314516,POL205733,CUST103328,2023-09-11,Own Damage,59000.0,,Pending,0,
CLM314517,POL205395,CUST103531,2024-06-28,Own Damage,62400.0,,Rejected,0,
CLM314518,POL201850,CUST103923,2024-07-07,Accident,31400.0,30100.0,Settled,0,42.0
CLM314519,POL200482,CUST101953,2025-06-12,Natural Calamity,29600.0,,Rejected,0,
CLM314520,POL206215,CUST100056,2022-04-12,Natural Calamity,28000.0,27400.0,Settled,0,58.0
CLM314521,POL200902,CUST104067,2024-11-27,Medical,23000.0,,Rejected,0,
CLM314522,POL206161,CUST102145,2022-01-30,Accident,15300.0,,Rejected,0,
CLM314523,POL209615,CUST100503,2023-10-31,Medical,37500.0,,Rejected,0,
CLM314524,POL200010,CUST101955,2025-03-08,Medical,19700.0,13700.0,Settled,0,6.0
CLM314525,POL208314,CUST100548,2023-11-21,Natural Calamity,44300.0,,Pending,1,
CLM314526,POL209096,CUST101247,2024-10-06,Accident,70000.0,39700.0,Settled,1,45.0
CLM314527,POL205571,CUST102327,2023-06-14,Fire,29600.0,20400.0,Settled,0,26.0
CLM314528,POL200983,CUST104591,2023-11-27,Death,106700.0,62800.0,Settled,0,9.0
CLM314529,POL205631,CUST104291,2023-07-15,Death,119200.0,95200.0,Settled,0,10.0
CLM314530,POL200473,CUST100824,2022-11-05,Theft,59400.0,55600.0,Settled,0,9.0
CLM314531,POL205372,CUST100447,2022-11-18,Natural Calamity,74600.0,51200.0,Settled,0,58.0
CLM314532,POL208906,CUST101999,2024-04-26,Third-Party Liability,75200.0,,Rejected,0,
CLM314533,POL203409,CUST103978,2023-05-09,Fire,23700.0,17700.0,Settled,0,82.0
CLM314534,POL202212,CUST104953,2024-11-16,Third-Party Liability,84600.0,82200.0,Settled,0,70.0
CLM314535,POL206796,CUST100201,2025-01-15,Natural Calamity,10000.0,6700.0,Settled,0,62.0
CLM314536,POL205129,CUST101419,2024-05-04,Own Damage,43400.0,26700.0,Settled,0,56.0
CLM314537,POL202819,CUST102724,2024-03-09,Own Damage,38300.0,26300.0,Settled,0,77.0
CLM314538,POL205686,CUST104191,2023-04-12,Death,26000.0,20800.0,Settled,0,21.0
CLM314539,POL202639,CUST100612,2025-10-10,Third-Party Liability,35600.0,27400.0,Settled,0,60.0
CLM314540,POL200879,CUST103079,2023-07-27,Theft,76100.0,,Rejected,0,
CLM314541,POL200468,CUST100154,2022-10-16,Natural Calamity,30800.0,28100.0,Settled,0,3.0
CLM314542,POL201606,CUST103794,2022-05-25,Fire,52600.0,35400.0,Settled,0,32.0
CLM314543,POL209993,CUST103382,2024-01-07,Death,74400.0,,Rejected,0,
CLM314544,POL203727,CUST102268,2023-12-30,Third-Party Liability,42400.0,39700.0,Settled,0,55.0
CLM314545,POL202854,CUST101146,2025-07-23,Death,37700.0,,Rejected,0,
CLM314546,POL204588,CUST103878,2025-03-12,Natural Calamity,14800.0,9400.0,Settled,0,62.0
CLM314547,POL205765,CUST104683,2023-10-20,Death,43500.0,39500.0,Settled,0,55.0
CLM314548,POL206302,CUST104715,2022-01-03,Third-Party Liability,13500.0,9500.0,Settled,0,25.0
CLM314549,POL204731,CUST100613,2025-03-20,Third-Party Liability,52700.0,,Rejected,0,
CLM314550,POL207879,CUST103624,2024-03-30,Own Damage,69800.0,47400.0,Settled,1,22.0
CLM314551,POL208173,CUST102616,2022-09-19,Natural Calamity,42500.0,23800.0,Settled,0,49.0
CLM314552,POL205165,CUST103517,2023-06-28,Death,120300.0,,Pending,0,
CLM314553,POL208173,CUST102616,2024-01-17,Accident,51100.0,42300.0,Settled,1,84.0
CLM314554,POL201659,CUST101439,2024-01-25,Accident,64700.0,55700.0,Settled,0,40.0
CLM314555,POL208823,CUST101595,2025-05-15,Third-Party Liability,39900.0,27000.0,Settled,0,74.0
CLM314556,POL206564,CUST104288,2022-02-21,Death,57400.0,,Pending,0,
CLM314557,POL208779,CUST101634,2023-09-02,Death,120600.0,,Rejected,0,
CLM314558,POL205277,CUST101568,2026-03-22,Medical,90300.0,66900.0,Settled,0,85.0
CLM314559,POL202313,CUST100234,2025-02-28,Own Damage,101400.0,91000.0,Settled,0,15.0
CLM314560,POL205370,CUST103228,2022-08-17,Theft,55200.0,45200.0,Settled,0,18.0
CLM314561,POL206466,CUST102687,2024-06-07,Accident,25600.0,22800.0,Settled,0,5.0
CLM314562,POL207584,CUST103021,2025-09-04,Natural Calamity,40000.0,31900.0,Settled,0,7.0
CLM314563,POL203248,CUST101622,2023-05-06,Theft,15400.0,12900.0,Settled,0,4.0
CLM314564,POL209014,CUST103251,2025-10-04,Fire,39600.0,,Rejected,0,
CLM314565,POL206932,CUST101784,2023-03-25,Death,68800.0,37800.0,Settled,0,68.0
CLM314566,POL203533,CUST100924,2025-10-27,Death,40900.0,37600.0,Settled,0,83.0
CLM314567,POL204898,CUST103994,2025-05-10,Theft,52300.0,49200.0,Settled,0,76.0
CLM314568,POL206665,CUST100319,2025-03-08,Accident,121100.0,117900.0,Settled,1,13.0
CLM314569,POL202200,CUST102439,2023-09-21,Natural Calamity,75200.0,48500.0,Settled,0,60.0
CLM314570,POL207796,CUST102510,2022-09-15,Accident,116800.0,107100.0,Settled,0,43.0
CLM314571,POL200187,CUST101078,2025-11-01,Theft,58400.0,39900.0,Settled,0,5.0
CLM314572,POL202454,CUST103739,2023-12-16,Medical,46600.0,26700.0,Settled,0,87.0
CLM314573,POL209258,CUST103268,2026-05-05,Theft,135100.0,133000.0,Settled,0,16.0
CLM314574,POL205759,CUST101666,2025-05-31,Third-Party Liability,53900.0,34000.0,Settled,0,24.0
CLM314575,POL202961,CUST102601,2023-12-30,Natural Calamity,76200.0,,Rejected,0,
CLM314576,POL209385,CUST100370,2024-04-09,Death,44400.0,42900.0,Settled,0,56.0
CLM314577,POL202600,CUST101256,2026-02-19,Third-Party Liability,36300.0,,Pending,0,
CLM314578,POL207543,CUST103905,2026-01-07,Third-Party Liability,99500.0,76500.0,Settled,1,69.0
CLM314579,POL206744,CUST104220,2024-08-06,Own Damage,32000.0,,Pending,1,
CLM314580,POL200302,CUST101319,2024-04-28,Fire,39700.0,,Rejected,0,
CLM314581,POL205545,CUST100144,2022-03-01,Medical,12000.0,9100.0,Settled,0,75.0
CLM314582,POL204209,CUST104223,2023-10-05,Medical,13700.0,12200.0,Settled,0,6.0
CLM314583,POL205520,CUST102068,2026-04-14,Accident,52200.0,,Rejected,0,
CLM314584,POL203396,CUST102961,2025-12-21,Death,45500.0,,Rejected,1,
CLM314585,POL208092,CUST103141,2026-08-26,Theft,54600.0,,Pending,0,
CLM314586,POL208843,CUST100557,2024-06-05,Theft,88500.0,83800.0,Settled,0,88.0
CLM314587,POL204449,CUST104930,2024-08-18,Death,75000.0,,Rejected,0,
CLM314588,POL204364,CUST102688,2023-11-04,Natural Calamity,56100.0,,Rejected,0,
CLM314589,POL203409,CUST103978,2024-07-05,Third-Party Liability,33800.0,,Rejected,0,
CLM314590,POL201061,CUST104520,2023-07-25,Medical,29200.0,21400.0,Settled,0,26.0
CLM314591,POL206882,CUST100280,2025-01-18,Natural Calamity,51200.0,46900.0,Settled,0,51.0
CLM314592,POL206624,CUST103212,2021-08-01,Own Damage,67200.0,59900.0,Settled,0,17.0
CLM314593,POL207552,CUST104479,2022-09-14,Medical,27200.0,25100.0,Settled,0,74.0
CLM314594,POL209588,CUST101642,2021-09-05,Own Damage,51400.0,35500.0,Settled,0,69.0
CLM314595,POL202237,CUST103933,2022-11-06,Theft,15800.0,15400.0,Settled,0,54.0
CLM314596,POL205800,CUST100071,2023-08-25,Accident,29300.0,19900.0,Settled,0,45.0
CLM314597,POL203854,CUST103436,2021-06-14,Theft,40500.0,,Rejected,0,
CLM314598,POL201333,CUST102151,2025-11-18,Fire,24300.0,19900.0,Settled,0,46.0
CLM314599,POL208438,CUST101262,2022-04-09,Natural Calamity,94900.0,88900.0,Settled,0,88.0
CLM314600,POL208622,CUST101753,2022-09-23,Medical,44500.0,29900.0,Settled,0,22.0
CLM314601,POL201841,CUST102988,2024-07-16,Own Damage,22900.0,13600.0,Settled,0,69.0
CLM314602,POL202682,CUST101382,2023-08-11,Third-Party Liability,8600.0,5000.0,Settled,0,8.0
CLM314603,POL205880,CUST100869,2021-11-09,Natural Calamity,21200.0,12100.0,Settled,0,9.0
CLM314604,POL202047,CUST104125,2024-07-26,Own Damage,121800.0,,Pending,0,
CLM314605,POL203971,CUST101037,2024-06-01,Third-Party Liability,31100.0,28800.0,Settled,0,47.0
CLM314606,POL208471,CUST100897,2022-12-10,Accident,50200.0,35700.0,Settled,0,14.0
CLM314607,POL208494,CUST101733,2025-05-07,Theft,67100.0,46000.0,Settled,0,31.0
CLM314608,POL207446,CUST104400,2021-03-26,Own Damage,20300.0,13800.0,Settled,0,67.0
CLM314609,POL206311,CUST101474,2023-11-29,Own Damage,12200.0,10700.0,Settled,0,59.0
CLM314610,POL208680,CUST101328,2025-01-06,Medical,19800.0,18000.0,Settled,0,83.0
CLM314611,POL207964,CUST103244,2024-02-16,Death,45200.0,30000.0,Settled,0,12.0
CLM314612,POL206707,CUST102545,2023-07-20,Theft,69000.0,60100.0,Settled,0,12.0
CLM314613,POL200618,CUST103414,2024-07-02,Third-Party Liability,19200.0,,Pending,0,
CLM314614,POL207120,CUST102126,2022-06-21,Third-Party Liability,48900.0,45100.0,Settled,0,30.0
CLM314615,POL206846,CUST102942,2025-08-02,Natural Calamity,16500.0,13900.0,Settled,0,19.0
CLM314616,POL203666,CUST101406,2024-05-26,Accident,40900.0,29100.0,Settled,0,7.0
CLM314617,POL208717,CUST104853,2023-07-31,Natural Calamity,7900.0,6400.0,Settled,0,8.0
CLM314618,POL201585,CUST104711,2025-04-15,Death,53700.0,42500.0,Settled,0,59.0
CLM314619,POL208184,CUST104242,2026-05-19,Medical,72200.0,63300.0,Settled,0,22.0
CLM314620,POL200961,CUST101324,2025-06-29,Own Damage,45300.0,31600.0,Settled,0,18.0
CLM314621,POL200006,CUST102165,2025-11-27,Accident,84200.0,56700.0,Settled,0,36.0
CLM314622,POL202280,CUST101558,2022-02-18,Own Damage,64200.0,51700.0,Settled,1,25.0
CLM314623,POL203600,CUST103588,2025-04-08,Natural Calamity,61200.0,,Pending,0,
CLM314624,POL201056,CUST101180,2021-03-26,Accident,90400.0,64700.0,Settled,0,33.0
CLM314625,POL207360,CUST104089,2021-08-10,Medical,73700.0,46400.0,Settled,0,65.0
CLM314626,POL208210,CUST100689,2023-02-27,Natural Calamity,43900.0,,Pending,1,
CLM314627,POL206183,CUST103682,2022-12-25,Natural Calamity,65300.0,41200.0,Settled,0,67.0
CLM314628,POL205393,CUST103052,2023-02-23,Fire,27700.0,16900.0,Settled,0,52.0
CLM314629,POL207976,CUST101759,2025-03-17,Fire,36900.0,20600.0,Settled,0,87.0
CLM314630,POL204704,CUST104053,2024-02-11,Third-Party Liability,27300.0,,Pending,0,
CLM314631,POL209668,CUST103107,2022-07-30,Medical,30200.0,27000.0,Settled,0,48.0
CLM314632,POL203785,CUST101494,2025-10-13,Own Damage,58600.0,34900.0,Settled,0,68.0
CLM314633,POL201856,CUST100927,2025-04-15,Theft,33700.0,33000.0,Settled,0,59.0
CLM314634,POL207447,CUST104354,2026-08-31,Medical,17900.0,,Rejected,0,
CLM314635,POL203823,CUST100820,2025-01-18,Theft,64700.0,44800.0,Settled,0,8.0
CLM314636,POL200560,CUST104896,2023-08-02,Accident,134300.0,120300.0,Settled,0,71.0
CLM314637,POL207732,CUST103975,2025-05-15,Natural Calamity,48000.0,,Rejected,0,
CLM314638,POL201103,CUST103438,2022-03-11,Third-Party Liability,36600.0,,Rejected,0,
CLM314639,POL204271,CUST102507,2022-10-26,Death,82700.0,64900.0,Settled,0,19.0
CLM314640,POL209432,CUST104632,2022-03-27,Fire,124800.0,100300.0,Settled,0,32.0
CLM314641,POL206466,CUST102687,2024-07-22,Accident,66700.0,50900.0,Settled,0,86.0
CLM314642,POL201251,CUST101901,2022-05-24,Third-Party Liability,269100.0,,Rejected,0,
CLM314643,POL205129,CUST101419,2023-01-27,Medical,43400.0,,Rejected,0,
CLM314644,POL202065,CUST100508,2023-03-26,Accident,57300.0,,Pending,0,
CLM314645,POL203752,CUST100105,2024-08-15,Death,63000.0,45900.0,Settled,0,34.0
CLM314646,POL201356,CUST104106,2024-01-30,Fire,18300.0,15400.0,Settled,0,51.0
CLM314647,POL204414,CUST102031,2025-06-06,Accident,52800.0,34600.0,Settled,0,34.0
CLM314648,POL201293,CUST103561,2025-03-31,Own Damage,48300.0,39900.0,Settled,0,12.0
CLM314649,POL206200,CUST101752,2022-01-01,Accident,71100.0,,Rejected,0,
CLM314650,POL207175,CUST103192,2024-01-31,Theft,66800.0,55300.0,Settled,0,83.0
CLM314651,POL209278,CUST104550,2024-03-04,Third-Party Liability,29000.0,,Rejected,0,
CLM314652,POL208007,CUST103162,2022-05-27,Own Damage,53000.0,42700.0,Settled,0,26.0
CLM314653,POL206433,CUST101487,2025-03-17,Theft,57200.0,55600.0,Settled,0,13.0
CLM314654,POL206057,CUST104446,2023-08-22,Own Damage,18100.0,,Rejected,0,
CLM314655,POL200095,CUST103112,2024-07-18,Natural Calamity,17200.0,9900.0,Settled,0,53.0
CLM314656,POL204072,CUST101356,2024-09-24,Theft,86200.0,48200.0,Settled,0,79.0
CLM314657,POL208317,CUST100237,2024-07-18,Own Damage,72700.0,51900.0,Settled,1,23.0
CLM314658,POL202373,CUST102682,2024-11-08,Fire,27500.0,23000.0,Settled,0,13.0
CLM314659,POL208772,CUST101348,2022-09-14,Fire,40800.0,27000.0,Settled,0,19.0
CLM314660,POL201197,CUST104986,2021-12-13,Theft,53000.0,,Rejected,0,
CLM314661,POL203426,CUST101169,2025-05-11,Medical,152800.0,89900.0,Settled,1,73.0
CLM314662,POL206294,CUST101794,2026-06-24,Own Damage,65100.0,,Rejected,0,
CLM314663,POL209821,CUST103979,2022-10-22,Third-Party Liability,12300.0,,Rejected,0,
CLM314664,POL207060,CUST101874,2023-09-11,Own Damage,42200.0,40000.0,Settled,0,14.0
CLM314665,POL204639,CUST104694,2022-07-21,Medical,24400.0,21200.0,Settled,0,20.0
CLM314666,POL209009,CUST100379,2024-03-18,Accident,21500.0,20500.0,Settled,0,80.0
CLM314667,POL209284,CUST102465,2023-07-24,Death,60600.0,37200.0,Settled,0,15.0
CLM314668,POL205407,CUST101490,2025-10-12,Third-Party Liability,35600.0,29200.0,Settled,1,38.0
